"Step","afl_3_schedule_all - lambdas.0","afl_3_schedule_all - lambdas.0__MIN","afl_3_schedule_all - lambdas.0__MAX","afl_2_schedule_all - lambdas.0","afl_2_schedule_all - lambdas.0__MIN","afl_2_schedule_all - lambdas.0__MAX","afl_1_schedule_all - lambdas.0","afl_1_schedule_all - lambdas.0__MIN","afl_1_schedule_all - lambdas.0__MAX"
"13","0.08988693750299057","0.08988693750299057","0.08988693750299057","0.09251146971889343","0.09251146971889343","0.09251146971889343","0.09046936707498177","0.09046936707498177","0.09046936707498177"
"14","0.08933006434563512","0.08933006434563512","0.08933006434563512","0.09199232431536736","0.09199232431536736","0.09199232431536736","0.08991546499842572","0.08991546499842572","0.08991546499842572"
"15","0.08878704109604585","0.08878704109604585","0.08878704109604585","0.09148502168799914","0.09148502168799914","0.09148502168799914","0.08938446861420138","0.08938446861420138","0.08938446861420138"
"16","0.08825939015810826","0.08825939015810826","0.08825939015810826","0.09099126142383354","0.09099126142383354","0.09099126142383354","0.08887638118780014","0.08887638118780014","0.08887638118780014"
"17","0.08774803047172788","0.08774803047172788","0.08774803047172788","0.09051225453921478","0.09051225453921478","0.09051225453921478","0.08839102316235264","0.08839102316235264","0.08839102316235264"
"18","0.08725352480206884","0.08725352480206884","0.08725352480206884","0.09004878402015945","0.09004878402015945","0.09004878402015945","0.08792777803464474","0.08792777803464474","0.08792777803464474"
"19","0.08677616938988755","0.08677616938988755","0.08677616938988755","0.0896013349600859","0.0896013349600859","0.0896013349600859","0.08748573915619505","0.08748573915619505","0.08748573915619505"
"20","0.08631599716032518","0.08631599716032518","0.08631599716032518","0.08917014502528686","0.08917014502528686","0.08917014502528686","0.087064009517874","0.087064009517874","0.087064009517874"
"21","0.08587288719899178","0.08587288719899178","0.08587288719899178","0.08875527019327549","0.08875527019327549","0.08875527019327549","0.08666170466943926","0.08666170466943926","0.08666170466943926"
"22","0.0854465717968193","0.0854465717968193","0.0854465717968193","0.08835657968652352","0.08835657968652352","0.08835657968652352","0.08627793489484682","0.08627793489484682","0.08627793489484682"
"23","0.08503667991622825","0.08503667991622825","0.08503667991622825","0.08797383706798247","0.08797383706798247","0.08797383706798247","0.08591181597594152","0.08591181597594152","0.08591181597594152"
"24","0.0846427681601398","0.0846427681601398","0.0846427681601398","0.08760667939222523","0.08760667939222523","0.08760667939222523","0.08556244796405574","0.08556244796405574","0.08556244796405574"
"25","0.08426432324673512","0.08426432324673512","0.08426432324673512","0.08725461893346928","0.08725461893346928","0.08725461893346928","0.08522890005425912","0.08522890005425912","0.08522890005425912"
"26","0.08390079533047529","0.08390079533047529","0.08390079533047529","0.08691706894642011","0.08691706894642011","0.08691706894642011","0.08491030487198163","0.08491030487198163","0.08491030487198163"
"27","0.08355161562211066","0.08355161562211066","0.08355161562211066","0.08659343138549244","0.08659343138549244","0.08659343138549244","0.08460580773879153","0.08460580773879153","0.08460580773879153"
"28","0.08321622717392237","0.08321622717392237","0.08321622717392237","0.0862830886990024","0.0862830886990024","0.0862830886990024","0.08431458925801548","0.08431458925801548","0.08431458925801548"
"29","0.08289404317390217","0.08289404317390217","0.08289404317390217","0.08598543075778517","0.08598543075778517","0.08598543075778517","0.08403589088815602","0.08403589088815602","0.08403589088815602"
"30","0.08258445793064342","0.08258445793064342","0.08258445793064342","0.08569985478373213","0.08569985478373213","0.08569985478373213","0.08376899623156692","0.08376899623156692","0.08376899623156692"
"31","0.08228688540892819","0.08228688540892819","0.08228688540892819","0.08542572277432108","0.08542572277432108","0.08542572277432108","0.08351324133274171","0.08351324133274171","0.08351324133274171"
"32","0.08200075378218859","0.08200075378218859","0.08200075378218859","0.08516250622249089","0.08516250622249089","0.08516250622249089","0.0832679999875106","0.0832679999875106","0.0832679999875106"
"33","0.0817255052837117","0.0817255052837117","0.0817255052837117","0.08490968157163983","0.08490968157163983","0.08490968157163983","0.0830326948143054","0.0830326948143054","0.0830326948143054"
"34","0.0814606057005126","0.0814606057005126","0.0814606057005126","0.08466671807307483","0.08466671807307483","0.08466671807307483","0.08280673740078205","0.08280673740078205","0.08280673740078205"
"35","0.08120554847167309","0.08120554847167309","0.08120554847167309","0.08443310039866378","0.08443310039866378","0.08443310039866378","0.08258956203906787","0.08258956203906787","0.08258956203906787"
"36","0.08095984981319691","0.08095984981319691","0.08095984981319691","0.0842083341535859","0.0842083341535859","0.0842083341535859","0.08238066515040833","0.08238066515040833","0.08238066515040833"
"37","0.08072304772064676","0.08072304772064676","0.08072304772064676","0.08399195097976492","0.08399195097976492","0.08399195097976492","0.08217956142864667","0.08217956142864667","0.08217956142864667"
"38","0.08049470447012635","0.08049470447012635","0.08049470447012635","0.08378350857999547","0.08378350857999547","0.08378350857999547","0.08198580665976525","0.08198580665976525","0.08198580665976525"
"39","0.0802744021345607","0.0802744021345607","0.0802744021345607","0.08358259057981877","0.08358259057981877","0.08358259057981877","0.08179898619003842","0.08179898619003842","0.08179898619003842"
"40","0.08006174166741888","0.08006174166741888","0.08006174166741888","0.08338880406510882","0.08338880406510882","0.08338880406510882","0.08161871427835052","0.08161871427835052","0.08161871427835052"
"41","0.07985634811094397","0.07985634811094397","0.07985634811094397","0.0832017748520537","0.0832017748520537","0.0832017748520537","0.08144464253946075","0.08144464253946075","0.08144464253946075"
"42","0.07965786090343453","0.07965786090343453","0.07965786090343453","0.08302115605997283","0.08302115605997283","0.08302115605997283","0.08127644009598421","0.08127644009598421","0.08127644009598421"
"43","0.07946594101991296","0.07946594101991296","0.07946594101991296","0.08284662518940411","0.08284662518940411","0.08284662518940411","0.08111379418578603","0.08111379418578603","0.08111379418578603"
"44","0.07928026695684641","0.07928026695684641","0.07928026695684641","0.08267786456199472","0.08267786456199472","0.08267786456199472","0.08095641317768956","0.08095641317768956","0.08095641317768956"
"45","0.07910054763133408","0.07910054763133408","0.07910054763133408","0.08251457534158908","0.08251457534158908","0.08251457534158908","0.0808040231644677","0.0808040231644677","0.0808040231644677"
"46","0.07892649400519348","0.07892649400519348","0.07892649400519348","0.08235647491110543","0.08235647491110543","0.08235647491110543","0.08065637006970887","0.08065637006970887","0.08065637006970887"
"47","0.07875783303886365","0.07875783303886365","0.07875783303886365","0.08220329399127181","0.08220329399127181","0.08220329399127181","0.08051321046942866","0.08051321046942866","0.08051321046942866"
"48","0.0785943124567052","0.0785943124567052","0.0785943124567052","0.08205478435846202","0.08205478435846202","0.08205478435846202","0.08037431728483334","0.08037431728483334","0.08037431728483334"
"49","0.0784356905693396","0.0784356905693396","0.0784356905693396","0.08191071398185158","0.08191071398185158","0.08191071398185158","0.0802394763607143","0.0802394763607143","0.0802394763607143"
"50","0.07828173904638382","0.07828173904638382","0.07828173904638382","0.08177086018538804","0.08177086018538804","0.08177086018538804","0.0801084871534564","0.0801084871534564","0.0801084871534564"
