"Step","afl_3_schedule_all - lambdas.8","afl_3_schedule_all - lambdas.8__MIN","afl_3_schedule_all - lambdas.8__MAX","afl_2_schedule_all - lambdas.8","afl_2_schedule_all - lambdas.8__MIN","afl_2_schedule_all - lambdas.8__MAX","afl_1_schedule_all - lambdas.8","afl_1_schedule_all - lambdas.8__MIN","afl_1_schedule_all - lambdas.8__MAX"
"12","0.09663624578917163","0.09663624578917163","0.09663624578917163","0.09666518652385835","0.09666518652385835","0.09666518652385835","0.09932312414392115","0.09932312414392115","0.09932312414392115"
"13","0.09664192093200856","0.09664192093200856","0.09664192093200856","0.09666439905889089","0.09666439905889089","0.09666439905889089","0.09934899061259653","0.09934899061259653","0.09934899061259653"
"14","0.09664995315668902","0.09664995315668902","0.09664995315668902","0.09666790283932661","0.09666790283932661","0.09666790283932661","0.09937541512136934","0.09937541512136934","0.09937541512136934"
"15","0.09665945317884149","0.09665945317884149","0.09665945317884149","0.09667506244613774","0.09667506244613774","0.09667506244613774","0.0994013214414658","0.0994013214414658","0.0994013214414658"
"16","0.0966704180918954","0.0966704180918954","0.0966704180918954","0.09668527005889271","0.09668527005889271","0.09668527005889271","0.09942724237614214","0.09942724237614214","0.09942724237614214"
"17","0.09668269157054046","0.09668269157054046","0.09668269157054046","0.0966980501177634","0.0966980501177634","0.0966980501177634","0.09945351546170682","0.09945351546170682","0.09945351546170682"
"18","0.0966960378729914","0.0966960378729914","0.0966960378729914","0.09671284644430173","0.09671284644430173","0.09671284644430173","0.0994800088243238","0.0994800088243238","0.0994800088243238"
"19","0.09671029170534721","0.09671029170534721","0.09671029170534721","0.09672924158880467","0.09672924158880467","0.09672924158880467","0.09950639775955125","0.09950639775955125","0.09950639775955125"
"20","0.09672524819141062","0.09672524819141062","0.09672524819141062","0.0967469478656982","0.0967469478656982","0.0967469478656982","0.0995324652807378","0.0995324652807378","0.0995324652807378"
"21","0.09674069846562738","0.09674069846562738","0.09674069846562738","0.09676576006012055","0.09676576006012055","0.09676576006012055","0.09955792441071128","0.09955792441071128","0.09955792441071128"
"22","0.09675649790016962","0.09675649790016962","0.09675649790016962","0.09678546895629751","0.09678546895629751","0.09678546895629751","0.09958235146614414","0.09958235146614414","0.09958235146614414"
"23","0.0967725046720919","0.0967725046720919","0.0967725046720919","0.09680591920227781","0.09680591920227781","0.09680591920227781","0.0996057555293736","0.0996057555293736","0.0996057555293736"
"24","0.09678861918964381","0.09678861918964381","0.09678861918964381","0.09682698215349397","0.09682698215349397","0.09682698215349397","0.09962820592105359","0.09962820592105359","0.09962820592105359"
"25","0.09680471588281306","0.09680471588281306","0.09680471588281306","0.09684848215067383","0.09684848215067383","0.09684848215067383","0.09964977417253079","0.09964977417253079","0.09964977417253079"
"26","0.0968206881792362","0.0968206881792362","0.0968206881792362","0.09687026939693723","0.09687026939693723","0.09687026939693723","0.09967045807492259","0.09967045807492259","0.09967045807492259"
"27","0.09683646098855919","0.09683646098855919","0.09683646098855919","0.09689220036999288","0.09689220036999288","0.09689220036999288","0.09969022930052839","0.09969022930052839","0.09969022930052839"
"28","0.09685197801536873","0.09685197801536873","0.09685197801536873","0.09691416442033574","0.09691416442033574","0.09691416442033574","0.09970903591136354","0.09970903591136354","0.09970903591136354"
"29","0.09686721310792662","0.09686721310792662","0.09686721310792662","0.09693602611898781","0.09693602611898781","0.09693602611898781","0.09972684795676123","0.09972684795676123","0.09972684795676123"
"30","0.09688212136406395","0.09688212136406395","0.09688212136406395","0.09695751066401363","0.09695751066401363","0.09695751066401363","0.0997437016744773","0.0997437016744773","0.0997437016744773"
"31","0.09689665202165862","0.09689665202165862","0.09689665202165862","0.09697864505108048","0.09697864505108048","0.09697864505108048","0.09975963857055163","0.09975963857055163","0.09975963857055163"
"32","0.0969107445824574","0.0969107445824574","0.0969107445824574","0.09699945081202306","0.09699945081202306","0.09699945081202306","0.09977469610157168","0.09977469610157168","0.09977469610157168"
"33","0.09692435902570468","0.09692435902570468","0.09692435902570468","0.09701992808161139","0.09701992808161139","0.09701992808161139","0.09978891766982648","0.09978891766982648","0.09978891766982648"
"34","0.09693746268541001","0.09693746268541001","0.09693746268541001","0.09704001278928465","0.09704001278928465","0.09704001278928465","0.09980232417524948","0.09980232417524948","0.09980232417524948"
"35","0.09695003014862025","0.09695003014862025","0.09695003014862025","0.09705967297987388","0.09705967297987388","0.09705967297987388","0.09981490506087733","0.09981490506087733","0.09981490506087733"
"36","0.09696206106872919","0.09696206106872919","0.09696206106872919","0.0970788636689841","0.0970788636689841","0.0970788636689841","0.09982668194143175","0.09982668194143175","0.09982668194143175"
"37","0.09697353577670666","0.09697353577670666","0.09697353577670666","0.09709755403563917","0.09709755403563917","0.09709755403563917","0.09983766300501186","0.09983766300501186","0.09983766300501186"
"38","0.09698445883313692","0.09698445883313692","0.09698445883313692","0.09711573336321896","0.09711573336321896","0.09711573336321896","0.09984786942093984","0.09984786942093984","0.09984786942093984"
"39","0.09699482832272655","0.09699482832272655","0.09699482832272655","0.09713339596797242","0.09713339596797242","0.09713339596797242","0.09985733504804672","0.09985733504804672","0.09985733504804672"
"40","0.09700465707975173","0.09700465707975173","0.09700465707975173","0.09715053390924011","0.09715053390924011","0.09715053390924011","0.0998660935546396","0.0998660935546396","0.0998660935546396"
"41","0.09701395832618226","0.09701395832618226","0.09701395832618226","0.09716714632196481","0.09716714632196481","0.09716714632196481","0.09987418830228183","0.09987418830228183","0.09987418830228183"
"42","0.09702275049063122","0.09702275049063122","0.09702275049063122","0.09718322806524399","0.09718322806524399","0.09718322806524399","0.09988165210804578","0.09988165210804578","0.09988165210804578"
"43","0.09703104548592643","0.09703104548592643","0.09703104548592643","0.09719879089023388","0.09719879089023388","0.09719879089023388","0.09988851840562171","0.09988851840562171","0.09988851840562171"
"44","0.09703885461164136","0.09703885461164136","0.09703885461164136","0.0972138537885672","0.0972138537885672","0.0972138537885672","0.0998948274246774","0.0998948274246774","0.0998948274246774"
"45","0.09704620499261439","0.09704620499261439","0.09704620499261439","0.09722843075257115","0.09722843075257115","0.09722843075257115","0.09990061806969543","0.09990061806969543","0.09990061806969543"
"46","0.0970531136905712","0.0970531136905712","0.0970531136905712","0.0972425405887554","0.0972425405887554","0.0972425405887554","0.09990592152023914","0.09990592152023914","0.09990592152023914"
"47","0.09705960305551811","0.09705960305551811","0.09705960305551811","0.09725619787403843","0.09725619787403843","0.09725619787403843","0.09991076479392255","0.09991076479392255","0.09991076479392255"
"48","0.09706569770082635","0.09706569770082635","0.09706569770082635","0.09726942254734357","0.09726942254734357","0.09726942254734357","0.09991518232781592","0.09991518232781592","0.09991518232781592"
"49","0.0970714158058411","0.0970714158058411","0.0970714158058411","0.09728223242499055","0.09728223242499055","0.09728223242499055","0.09991920059003168","0.09991920059003168","0.09991920059003168"
"50","0.09707677788206315","0.09707677788206315","0.09707677788206315","0.09729464130149841","0.09729464130149841","0.09729464130149841","0.09992284924717432","0.09992284924717432","0.09992284924717432"
