"Step","afl_3_schedule_all - lambdas.7","afl_3_schedule_all - lambdas.7__MIN","afl_3_schedule_all - lambdas.7__MAX","afl_2_schedule_all - lambdas.7","afl_2_schedule_all - lambdas.7__MIN","afl_2_schedule_all - lambdas.7__MAX","afl_1_schedule_all - lambdas.7","afl_1_schedule_all - lambdas.7__MIN","afl_1_schedule_all - lambdas.7__MAX"
"31","0.08916257255762494","0.08916257255762494","0.08916257255762494","0.09136076517152256","0.09136076517152256","0.09136076517152256","0.0909133256618035","0.0909133256618035","0.0909133256618035"
"32","0.08908211290650891","0.08908211290650891","0.08908211290650891","0.09128398104757403","0.09128398104757403","0.09128398104757403","0.09087159697737286","0.09087159697737286","0.09087159697737286"
"33","0.08900655385619335","0.08900655385619335","0.08900655385619335","0.09121178679063618","0.09121178679063618","0.09121178679063618","0.09083241520970654","0.09083241520970654","0.09083241520970654"
"34","0.0889354761585687","0.0889354761585687","0.0889354761585687","0.09114376977710685","0.09114376977710685","0.09114376977710685","0.09079546481902995","0.09079546481902995","0.09079546481902995"
"35","0.08886848830903682","0.08886848830903682","0.08886848830903682","0.09107955186291014","0.09107955186291014","0.09107955186291014","0.09076044244017764","0.09076044244017764","0.09076044244017764"
"36","0.08880523778887862","0.08880523778887862","0.08880523778887862","0.09101877288935505","0.09101877288935505","0.09101877288935505","0.09072712210259785","0.09072712210259785","0.09072712210259785"
"37","0.08874539549445085","0.08874539549445085","0.08874539549445085","0.09096110948770927","0.09096110948770927","0.09096110948770927","0.09069527949960973","0.09069527949960973","0.09069527949960973"
"38","0.08868867080376024","0.08868867080376024","0.08868867080376024","0.09090628049889034","0.09090628049889034","0.09090628049889034","0.09066472229729448","0.09066472229729448","0.09066472229729448"
"39","0.0886347877221358","0.0886347877221358","0.0886347877221358","0.09085401605885894","0.09085401605885894","0.09085401605885894","0.09063529464134687","0.09063529464134687","0.09063529464134687"
"40","0.08858349327351267","0.08858349327351267","0.08858349327351267","0.09080406769719704","0.09080406769719704","0.09080406769719704","0.09060685307237977","0.09060685307237977","0.09060685307237977"
"41","0.08853455528576881","0.08853455528576881","0.08853455528576881","0.09075620474246962","0.09075620474246962","0.09075620474246962","0.09057928870206952","0.09057928870206952","0.09057928870206952"
"42","0.08848776428679271","0.08848776428679271","0.08848776428679271","0.09071024010887586","0.09071024010887586","0.09071024010887586","0.09055249775988836","0.09055249775988836","0.09055249775988836"
"43","0.0884429216478979","0.0884429216478979","0.0884429216478979","0.09066599903088957","0.09066599903088957","0.09066599903088957","0.09052637591855164","0.09052637591855164","0.09052637591855164"
"44","0.08839986266893933","0.08839986266893933","0.08839986266893933","0.09062334465901807","0.09062334465901807","0.09062334465901807","0.0905008455757511","0.0905008455757511","0.0905008455757511"
"45","0.08835844079803444","0.08835844079803444","0.08835844079803444","0.09058212639176971","0.09058212639176971","0.09058212639176971","0.09047583870300585","0.09047583870300585","0.09047583870300585"
"46","0.08831851398620928","0.08831851398620928","0.08831851398620928","0.09054222566486014","0.09054222566486014","0.09054222566486014","0.09045128752982275","0.09045128752982275","0.09045128752982275"
"47","0.08827995085681849","0.08827995085681849","0.08827995085681849","0.09050352807070662","0.09050352807070662","0.09050352807070662","0.09042712890550195","0.09042712890550195","0.09042712890550195"
"48","0.08824264172889765","0.08824264172889765","0.08824264172889765","0.09046592549074403","0.09046592549074403","0.09046592549074403","0.09040331252452158","0.09040331252452158","0.09040331252452158"
"49","0.08820648106847724","0.08820648106847724","0.08820648106847724","0.09042932375004477","0.09042932375004477","0.09042932375004477","0.09037979620364642","0.09037979620364642","0.09037979620364642"
"50","0.0881713688784065","0.0881713688784065","0.0881713688784065","0.09039363000697374","0.09039363000697374","0.09039363000697374","0.09035654878142653","0.09035654878142653","0.09035654878142653"
