"Step","afl_3_schedule_all - lambdas.5","afl_3_schedule_all - lambdas.5__MIN","afl_3_schedule_all - lambdas.5__MAX","afl_2_schedule_all - lambdas.5","afl_2_schedule_all - lambdas.5__MIN","afl_2_schedule_all - lambdas.5__MAX","afl_1_schedule_all - lambdas.5","afl_1_schedule_all - lambdas.5__MIN","afl_1_schedule_all - lambdas.5__MAX"
"39","0.09720094337075696","0.09720094337075696","0.09720094337075696","0.09678268790289635","0.09678268790289635","0.09678268790289635","0.09481641907446553","0.09481641907446553","0.09481641907446553"
"40","0.0972322977167413","0.0972322977167413","0.0972322977167413","0.09678528205979964","0.09678528205979964","0.09678528205979964","0.09483507622896202","0.09483507622896202","0.09483507622896202"
"41","0.09726348599776342","0.09726348599776342","0.09726348599776342","0.09678838147110924","0.09678838147110924","0.09678838147110924","0.09485350822268752","0.09485350822268752","0.09485350822268752"
"42","0.09729438500805505","0.09729438500805505","0.09729438500805505","0.09679185753959652","0.09679185753959652","0.09679185753959652","0.09487166163433049","0.09487166163433049","0.09487166163433049"
"43","0.09732489858489728","0.09732489858489728","0.09732489858489728","0.09679562670460663","0.09679562670460663","0.09679562670460663","0.09488950834921216","0.09488950834921216","0.09488950834921216"
"44","0.09735494799908222","0.09735494799908222","0.09735494799908222","0.0967995960880976","0.0967995960880976","0.0967995960880976","0.09490701694027774","0.09490701694027774","0.09490701694027774"
"45","0.09738448287391233","0.09738448287391233","0.09738448287391233","0.09680369510304934","0.09680369510304934","0.09680369510304934","0.09492417434605693","0.09492417434605693","0.09492417434605693"
"46","0.09741344806296136","0.09741344806296136","0.09741344806296136","0.0968078740657023","0.0968078740657023","0.0968078740657023","0.09494095291908895","0.09494095291908895","0.09494095291908895"
"47","0.0974418103054245","0.0974418103054245","0.0974418103054245","0.09681209839844103","0.09681209839844103","0.09681209839844103","0.0949573455014941","0.0949573455014941","0.0949573455014941"
"48","0.0974695384090359","0.0974695384090359","0.0974695384090359","0.09681631927336667","0.09681631927336667","0.09681631927336667","0.09497333296797929","0.09497333296797929","0.09497333296797929"
"49","0.09749660845639499","0.09749660845639499","0.09749660845639499","0.09682051512081087","0.09682051512081087","0.09682051512081087","0.09498891320093529","0.09498891320093529","0.09498891320093529"
"50","0.0975229976705111","0.0975229976705111","0.0975229976705111","0.0968246617385295","0.0968246617385295","0.0968246617385295","0.09500408019990958","0.09500408019990958","0.09500408019990958"
