"Step","afl_3_schedule_all - lambdas.1","afl_3_schedule_all - lambdas.1__MIN","afl_3_schedule_all - lambdas.1__MAX","afl_2_schedule_all - lambdas.1","afl_2_schedule_all - lambdas.1__MIN","afl_2_schedule_all - lambdas.1__MAX","afl_1_schedule_all - lambdas.1","afl_1_schedule_all - lambdas.1__MIN","afl_1_schedule_all - lambdas.1__MAX"
"1","0.09999144636081453","0.09999144636081453","0.09999144636081453","0.0980700517913327","0.0980700517913327","0.0980700517913327","0.09823249652661942","0.09823249652661942","0.09823249652661942"
"2","0.09978889026969198","0.09978889026969198","0.09978889026969198","0.09641978253356522","0.09641978253356522","0.09641978253356522","0.096610310662306","0.096610310662306","0.096610310662306"
"3","0.0993608671145442","0.0993608671145442","0.0993608671145442","0.09487573455358776","0.09487573455358776","0.09487573455358776","0.09521590222328384","0.09521590222328384","0.09521590222328384"
"4","0.09876217726780795","0.09876217726780795","0.09876217726780795","0.09346807555151533","0.09346807555151533","0.09346807555151533","0.09407898849114905","0.09407898849114905","0.09407898849114905"
"5","0.09810881891419578","0.09810881891419578","0.09810881891419578","0.09225479687138759","0.09225479687138759","0.09225479687138759","0.09315206071795645","0.09315206071795645","0.09315206071795645"
"6","0.0974780983198906","0.0974780983198906","0.0974780983198906","0.09124596624499465","0.09124596624499465","0.09124596624499465","0.0923764404135258","0.0923764404135258","0.0923764404135258"
"7","0.09689203146627803","0.09689203146627803","0.09689203146627803","0.09040873118427645","0.09040873118427645","0.09040873118427645","0.09170889269927086","0.09170889269927086","0.09170889269927086"
"8","0.09634923311779796","0.09634923311779796","0.09634923311779796","0.0896999011726518","0.0896999011726518","0.0896999011726518","0.09112103918808055","0.09112103918808055","0.09112103918808055"
"9","0.09584398146615143","0.09584398146615143","0.09584398146615143","0.08908395128833663","0.08908395128833663","0.08908395128833663","0.09059473214720844","0.09059473214720844","0.09059473214720844"
"10","0.09537131761047135","0.09537131761047135","0.09537131761047135","0.0885358242246604","0.0885358242246604","0.0885358242246604","0.09011784658878602","0.09011784658878602","0.09011784658878602"
"11","0.094926629342315","0.094926629342315","0.094926629342315","0.08803919962020729","0.08803919962020729","0.08803919962020729","0.08968168110936417","0.08968168110936417","0.08968168110936417"
"12","0.09450646575468317","0.09450646575468317","0.09450646575468317","0.08758372495916432","0.08758372495916432","0.08758372495916432","0.08927979251999478","0.08927979251999478","0.08927979251999478"
"13","0.094108527118639","0.094108527118639","0.094108527118639","0.08716257767836307","0.08716257767836307","0.08716257767836307","0.08890729652811223","0.08890729652811223","0.08890729652811223"
"14","0.09373103965299769","0.09373103965299769","0.09373103965299769","0.08677084640384555","0.08677084640384555","0.08677084640384555","0.08856060821002816","0.08856060821002816","0.08856060821002816"
"15","0.09337287746923516","0.09337287746923516","0.09337287746923516","0.08640466827869948","0.08640466827869948","0.08640466827869948","0.08823677392883725","0.08823677392883725","0.08823677392883725"
"16","0.09303268508901298","0.09303268508901298","0.09303268508901298","0.08606093089348218","0.08606093089348218","0.08606093089348218","0.08793343110788324","0.08793343110788324","0.08793343110788324"
"17","0.09270915486497254","0.09270915486497254","0.09270915486497254","0.08573717316307895","0.08573717316307895","0.08573717316307895","0.08764881608709478","0.08764881608709478","0.08764881608709478"
"18","0.09240105830010964","0.09240105830010964","0.09240105830010964","0.08543132507882154","0.08543132507882154","0.08543132507882154","0.08738123131804995","0.08738123131804995","0.08738123131804995"
"19","0.09210732448244444","0.09210732448244444","0.09210732448244444","0.08514174471549038","0.08514174471549038","0.08514174471549038","0.08712909569985205","0.08712909569985205","0.08712909569985205"
